clip_id,session_id,person_id,start_time,end_time,label,audio_file,split,hard_negative,sample_weight,source,source_domain,change_reason,hard_negative_source,negative_type,mining_role,row_origin,original_path,source_audio,canonical_audio_path,source_start_time,source_end_time,window_start_sec,window_end_sec,manual_decision,manual_subtype_raw,manual_subtype_norm,review_bucket,v3_cough_prob,yamnet_top1,yamnet_cough_score,yamnet_speech_score,yamnet_throat_like_score,candidate_id,clip_path,review_clip_is_training_source,canonical_training_window,notes,review_batch,review_id,review_file,derived_review_class,baseline_cough_prob,yamnet_top1_score
v3_1_review_a1c6fa86e1a6,session_0011,p01,15.5,16.5,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0011_20260424_200043_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0011_20260424_200043_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0011_20260424_200043_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0011_20260424_200043_audio.wav,15.5,16.5,15.5,16.5,clean_non_cough,讲话,speech,P2_mid_confusion,0.589051068,Speech,0.0,0.427125,4e-06,board_live_data_1_9f21585c7770,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00180_P2_mid_confusion_session_0011_start15.50_v30.589_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_8fbae168aa9b,session_0011,p01,2.5,3.5,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0011_20260424_200043_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0011_20260424_200043_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0011_20260424_200043_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0011_20260424_200043_audio.wav,2.5,3.5,2.5,3.5,clean_non_cough,讲话,speech,P2_mid_confusion,0.50418669,Speech,0.0,0.995803,0.0,board_live_data_1_61c59f217c9f,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00181_P2_mid_confusion_session_0011_start2.50_v30.504_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_6da2b71d40f7,session_0012,p01,58.0,59.0,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,58.0,59.0,58.0,59.0,clean_non_cough,讲话,speech,P2_mid_confusion,0.877809644,Speech,0.0,0.993635,0.0,board_live_data_1_1b41499ef077,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00182_P2_mid_confusion_session_0012_start58.00_v30.878_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_c590647a8526,session_0012,p01,37.0,38.0,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,37.0,38.0,37.0,38.0,clean_non_cough,讲话,speech,P2_mid_confusion,0.832218349,Speech,0.0,0.982126,0.0,board_live_data_1_ca40b423c757,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00183_P2_mid_confusion_session_0012_start37.00_v30.832_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_26d66930fb26,session_0012,p01,21.5,22.5,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,21.5,22.5,21.5,22.5,clean_non_cough,讲话,speech,P2_mid_confusion,0.808893085,Speech,0.0,0.975358,0.0,board_live_data_1_bb930cd1cf1f,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00184_P2_mid_confusion_session_0012_start21.50_v30.809_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_89a0092e010f,session_0012,p01,27.5,28.5,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0012_20260424_200143_audio.wav,27.5,28.5,27.5,28.5,clean_non_cough,讲话,speech,P2_mid_confusion,0.746361017,Speech,2.7e-05,0.499841,0.000183,board_live_data_1_787cd75281d9,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00185_P2_mid_confusion_session_0012_start27.50_v30.746_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_df2c628a252e,session_0013,p01,14.5,15.5,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,14.5,15.5,14.5,15.5,clean_non_cough,讲话,speech,P2_mid_confusion,0.830740213,Speech,0.0,0.982875,3e-06,board_live_data_1_6c4819d171f9,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00186_P2_mid_confusion_session_0013_start14.50_v30.831_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_adf882733587,session_0013,p01,6.0,7.0,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,6.0,7.0,6.0,7.0,clean_non_cough,讲话,speech,P2_mid_confusion,0.809517086,Speech,7.6e-05,0.71633,0.000416,board_live_data_1_35b8c91e104f,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00187_P2_mid_confusion_session_0013_start6.00_v30.810_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_13fc63fdb749,session_0013,p01,13.0,14.0,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,13.0,14.0,13.0,14.0,clean_non_cough,讲话,speech,P2_mid_confusion,0.763442338,Speech,3.8e-05,0.831043,0.0004,board_live_data_1_76ac3c356ca6,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00188_P2_mid_confusion_session_0013_start13.00_v30.763_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_136ed6ede37a,session_0013,p01,16.5,17.5,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0013_20260424_200243_audio.wav,16.5,17.5,16.5,17.5,clean_non_cough,讲话,speech,P2_mid_confusion,0.57765907,Speech,0.0,0.994641,0.0,board_live_data_1_889beff49ab4,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00189_P2_mid_confusion_session_0013_start16.50_v30.578_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_d9f3d7c02452,session_0014,p01,23.0,24.0,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,23.0,24.0,23.0,24.0,clean_non_cough,讲话,speech,P2_mid_confusion,0.71406877,Speech,3.8e-05,0.523411,0.0004,board_live_data_1_74252e5da048,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00190_P2_mid_confusion_session_0014_start23.00_v30.714_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_29cae30abc07,session_0014,p01,23.5,24.5,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,23.5,24.5,23.5,24.5,clean_non_cough,讲话,speech,P2_mid_confusion,0.704332232,Speech,0.0,0.783311,0.0,board_live_data_1_f6d7c7907e9c,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00191_P2_mid_confusion_session_0014_start23.50_v30.704_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_946960e0e877,session_0014,p01,7.0,8.0,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,7.0,8.0,7.0,8.0,clean_non_cough,讲话,speech,P2_mid_confusion,0.667217016,Speech,0.0,0.978616,0.0,board_live_data_1_57fb272e2e23,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00192_P2_mid_confusion_session_0014_start7.00_v30.667_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_eeb7fe121770,session_0014,p01,17.0,18.0,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0014_20260424_200343_audio.wav,17.0,18.0,17.0,18.0,clean_non_cough,讲话,speech,P2_mid_confusion,0.566631436,Speech,0.0,0.993559,0.0,board_live_data_1_812a0f99e4c7,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00193_P2_mid_confusion_session_0014_start17.00_v30.567_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_f5bb72dc2deb,session_0015,p01,53.0,54.0,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,53.0,54.0,53.0,54.0,clean_non_cough,讲话,speech,P2_mid_confusion,0.859311879,Speech,0.0,0.954307,0.0,board_live_data_1_dbe09a330861,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00194_P2_mid_confusion_session_0015_start53.00_v30.859_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_a986d01d9102,session_0015,p01,19.0,20.0,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,19.0,20.0,19.0,20.0,clean_non_cough,讲话,speech,P2_mid_confusion,0.673701823,Speech,0.0,0.987636,0.0,board_live_data_1_532489107bde,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00195_P2_mid_confusion_session_0015_start19.00_v30.674_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_0bc3b585d0da,session_0015,p01,49.0,50.0,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,49.0,50.0,49.0,50.0,clean_non_cough,讲话,speech,P2_mid_confusion,0.673333466,Speech,0.0,0.906779,1e-06,board_live_data_1_67f4e3b0b4e4,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00196_P2_mid_confusion_session_0015_start49.00_v30.673_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_182c011d77b5,session_0015,p01,21.5,22.5,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0015_20260424_200443_audio.wav,21.5,22.5,21.5,22.5,clean_non_cough,讲话,speech,P2_mid_confusion,0.616300941,Speech,0.0,0.987584,0.0,board_live_data_1_83a66e6b7c2b,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00197_P2_mid_confusion_session_0015_start21.50_v30.616_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_0d264510726a,session_0016,p01,15.0,16.0,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0016_20260424_200543_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0016_20260424_200543_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0016_20260424_200543_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0016_20260424_200543_audio.wav,15.0,16.0,15.0,16.0,clean_non_cough,讲话,speech,P2_mid_confusion,0.684113801,Speech,0.0,0.982101,4e-06,board_live_data_1_7c77b1bdf6da,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00198_P2_mid_confusion_session_0016_start15.00_v30.684_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_e80a26aba47c,session_0016,p01,16.5,17.5,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0016_20260424_200543_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0016_20260424_200543_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0016_20260424_200543_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0016_20260424_200543_audio.wav,16.5,17.5,16.5,17.5,clean_non_cough,讲话,speech,P2_mid_confusion,0.600507319,Speech,0.0,0.929948,0.0,board_live_data_1_f063e7f71353,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00199_P2_mid_confusion_session_0016_start16.50_v30.601_Speech.wav,False,original_1s_window,,,,,,,
v3_1_review_3596115fe456,session_0016,p01,10.0,11.0,non_cough,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0016_20260424_200543_audio.wav,train,False,4.0,board_live_data_1_manual_review,board_live_data_1,v3_1_fpfix_board_live_addon,board_live_data_1_mid_negative,clean_non_cough,mid_negative,board_live_data_1_addon,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0016_20260424_200543_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0016_20260424_200543_audio.wav,D:\modustoolbox\project_shuimianhuxi_workspace\PSOC_Edge_PDM_to_I2S\log_csv\2026-04-24_19-50-42\sessions\audio\session_0016_20260424_200543_audio.wav,10.0,11.0,10.0,11.0,clean_non_cough,讲话,speech,P2_mid_confusion,0.522826791,Speech,0.000128,0.226811,0.000787,board_live_data_1_c9a0a0bd2b9c,D:\cough_model_train\health_monitor_ai\review\board_live_data_1\review_clips\00200_P2_mid_confusion_session_0016_start10.00_v30.523_Speech.wav,False,original_1s_window,,,,,,,
